DeliveryID,OrderID,DeliveryDate,DeliveryCost,DeliveryStatus
,22-906-5872,2022-08-18,78.3,
,26-326-8254,2020-06-06,69.36,
,51-290-4538,2022-04-05,78.89,
,40-476-8892,2022-07-18,90.45,
,86-606-8047,2022-04-02,68.51,
,07-143-9471,2019-12-21,70.16,
,05-822-0829,2022-06-07,19.15,
,64-941-6067,2022-12-25,25.85,
,44-969-2805,2021-03-27,61.21,
,41-201-7265,2021-07-16,25.81,
,04-238-9179,2021-01-21,48.96,
,38-295-3172,2021-12-20,14.14,
,66-679-8766,2021-04-13,46.39,
,75-556-0225,2022-01-24,70.86,
,95-025-5981,2020-09-13,57.58,
,07-312-6026,2021-06-19,61.99,
,46-072-3557,2021-05-19,60.01,
,74-006-2266,2019-12-08,84.96,
,93-829-3135,2019-12-28,23.14,
,33-671-4773,2022-11-18,98.37,
,38-694-5330,2021-08-23,75.15,
,55-592-1782,2022-09-28,37.97,
,92-880-1942,2019-12-16,50.46,
,36-019-1520,2022-06-26,42.98,
,49-961-9885,2022-01-10,35.67,
,90-877-0957,2021-05-16,64.54,
,09-185-3204,2022-07-09,25.96,
,37-656-4777,2022-12-22,74.65,
,65-432-1983,2022-01-17,41.61,
,26-973-3455,2020-09-01,6.99,
,99-346-2194,2021-03-15,19.54,
,67-813-5657,2020-12-30,24.01,
,01-879-8004,2020-01-01,3.53,
,32-792-5231,2022-02-16,72.53,
,95-846-1036,2020-11-13,98.3,
,43-720-3267,2021-03-03,63.5,
,60-009-2815,2020-01-14,58.29,
,64-718-6202,2020-04-17,24.65,
,40-690-8134,2020-01-22,97.24,
,59-784-8988,2022-06-08,19.02,
,30-032-8406,2021-06-28,15.04,
,76-194-5836,2019-11-04,74.3,
,87-820-2746,2021-09-20,92.69,
,89-535-2329,2023-01-01,25.73,
,10-141-0121,2022-08-10,6.69,
,45-486-4534,2022-05-18,8.09,
,34-230-0439,2020-03-25,36.96,
,24-102-1793,2021-08-17,82.11,
,00-822-8333,2020-04-17,47.23,
,31-669-5161,2021-12-05,93.77,
,37-691-9097,2022-01-21,98.95,
,72-306-1723,2022-12-13,54.44,
,53-622-3155,2021-06-25,8.14,
,03-568-8174,2020-07-30,37.51,
,05-318-1801,2021-02-11,51.43,
,26-802-1005,2021-09-03,74.7,
,51-287-9364,2022-01-19,36.44,
,15-272-2116,2022-03-31,47.65,
,97-039-9333,2020-01-10,25.11,
,09-481-5023,2020-09-11,65.94,
,76-437-5698,2021-02-08,7.28,
,25-252-0068,2022-11-19,27.89,
,77-635-7433,2019-11-15,93.07,
,78-204-9950,2020-02-11,58.74,
,77-367-2436,2020-01-03,28.26,
,45-043-4851,2020-09-14,85.99,
,51-470-5294,2020-03-02,33.22,
,30-205-9759,2022-01-31,20.05,
,87-503-4703,2021-07-27,59.57,
,41-269-9772,2020-11-08,4.85,
,89-007-9559,2022-10-30,6.42,
,54-080-0702,2021-01-13,31.71,
,65-485-7254,2021-05-31,15.68,
,64-051-9774,2022-01-28,73.42,
,31-255-9487,2022-11-11,46.07,
,97-623-6572,2022-03-05,81.9,
,79-946-2742,2021-06-25,19.72,
,34-257-0115,2022-04-13,61.44,
,11-486-8739,2021-07-27,3.27,
,21-385-2808,2022-11-08,22.44,
,30-790-3083,2020-02-21,64.98,
,40-599-5065,2021-05-12,57.1,
,42-438-0394,2022-11-21,85.71,
,71-828-3556,2022-06-08,27.26,
,51-420-8292,2021-12-11,48.23,
,00-965-9450,2021-01-06,52.49,
,83-336-8250,2020-07-05,20.58,
,34-331-6365,2021-08-22,87.91,
,11-997-6382,2021-09-04,38.53,
,61-720-5633,2020-12-15,87.11,
,01-062-3384,2021-05-16,22.51,
,61-729-8958,2021-09-01,48.72,
,75-786-1124,2022-02-19,51.42,
,56-644-2509,2022-11-01,20.37,
,57-393-6200,2022-12-20,51.08,
,76-334-1448,2019-12-03,53.49,
,56-775-4607,2020-01-12,90.55,
,29-947-3866,2020-01-08,30.22,
,32-317-3692,2022-03-29,56.38,
,26-461-5577,2021-04-22,99.59,
,30-715-2573,2022-07-07,95.49,
,36-290-7816,2021-07-16,56.21,
,50-370-8158,2020-11-25,15.52,
,92-776-2834,2021-05-19,10.59,
,61-501-5110,2020-11-14,66.48,
,29-952-5748,2021-09-17,4.31,
,86-400-9239,2021-10-23,66.26,
,79-850-0887,2022-08-30,57.01,
,31-302-3952,2021-01-18,57.61,
,10-030-5503,2021-02-26,10.89,
,24-041-3369,2022-03-24,13.44,
,59-617-9817,2021-10-28,17.1,
,30-117-6174,2022-06-21,49.23,
,17-586-7905,2022-10-18,66.41,
,47-760-3761,2020-02-06,1.6,
,68-391-0908,2021-02-21,41,
,54-501-1389,2020-12-11,93.73,
,99-900-7458,2022-04-18,64.89,
,55-250-4051,2020-01-31,39.12,
,10-462-2908,2022-01-05,71.65,
,81-491-8325,2020-08-25,46.74,
,97-554-4987,2019-10-13,26.74,
,89-013-4600,2022-11-03,94.37,
,88-109-8460,2020-01-11,3.8,
,19-281-5590,2019-11-20,83.5,
,61-721-9793,2021-05-12,63.5,
,77-083-7289,2022-08-22,54.31,
,95-551-4400,2022-11-18,93.92,
,29-577-3059,2020-01-22,97.34,
,43-663-3135,2022-02-23,80.59,
,45-381-3607,2022-10-05,98.46,
,02-732-6800,2020-05-06,3.68,
,50-475-9958,2019-12-10,61.23,
,92-873-3440,2022-04-11,38.02,
,41-640-4815,2022-11-22,61.83,
,45-153-3592,2022-06-10,51.14,
,80-984-7751,2021-08-20,38.79,
,31-014-4239,2022-06-23,59.71,
,71-274-0068,2020-09-05,65.6,
,40-081-7496,2020-12-05,60.78,
,54-413-3195,2022-03-03,14.26,
,64-427-6469,2020-01-01,61.94,
,89-266-9786,2022-05-02,78.63,
,32-732-9550,2020-10-16,98.47,
,47-940-7720,2022-05-31,14.67,
,84-923-5585,2021-05-30,77.9,
,11-776-8532,2022-05-24,79.71,
,40-708-8263,2021-11-11,86.23,
,19-798-0585,2021-04-27,18.98,
,85-956-0185,2021-12-23,96.8,
,49-275-9191,2022-04-16,39.16,
,62-507-3661,2022-11-04,34.65,
,50-030-7130,2020-12-31,83.91,
,19-530-8425,2021-06-11,74.6,
,50-696-6686,2020-10-18,94.51,
,65-919-0733,2021-11-27,24.09,
,71-925-2450,2020-03-29,64.54,
,52-523-5327,2022-12-08,34.35,
,30-087-5181,2021-10-06,98.53,
,91-855-3626,2021-12-19,81.55,
,62-086-4242,2022-11-27,53.18,
,11-645-0948,2020-01-18,56.37,
,38-068-6643,2022-12-07,17.36,
,73-375-8634,2022-09-11,65.23,
,96-458-9557,2021-05-08,61.58,
,55-209-0374,2021-02-16,81.1,
,16-946-9856,2021-03-14,29.24,
,05-971-9045,2020-04-13,5.93,
,06-075-0174,2020-06-06,44.09,
,67-748-7876,2021-10-22,59.96,
,97-246-5273,2021-07-21,32.9,
,02-715-2965,2022-06-23,17,
,82-505-2050,2019-11-04,34.26,
,84-039-6634,2022-02-27,94.88,
,91-659-9644,2021-05-01,25.74,
,21-164-7722,2022-12-26,26.56,
,36-898-0004,2020-10-07,81.25,
,95-007-7718,2022-08-24,89.59,
,03-955-4532,2020-12-28,77.46,
,58-753-8307,2020-10-22,41.1,
,47-612-6340,2022-04-06,99.88,
,97-905-7691,2021-11-11,39.14,
,26-929-8429,2021-04-26,33.81,
,92-660-8297,2020-02-06,25.04,
,37-675-7898,2022-06-09,62.97,
,93-892-9924,2022-03-24,8.3,
,77-779-8790,2021-10-13,73.6,
,95-666-2867,2022-01-10,83.37,
,24-934-3291,2021-09-04,58.69,
,36-505-9404,2022-02-26,81.42,
,87-796-6079,2021-09-29,89.75,
,40-278-4324,2022-01-05,27.96,
,24-314-4867,2021-01-19,3.18,
,85-196-6451,2021-06-28,50.56,
,67-413-6177,2020-07-02,4.86,
,65-262-1387,2019-12-15,53.62,
,69-817-7678,2022-06-06,14.25,
,17-253-1197,2020-07-09,84.16,
,14-606-3655,2020-08-10,61.04,
,99-664-1580,2021-03-26,84.84,
,22-130-4513,2021-11-13,77.64,
,06-605-4865,2021-06-29,63.42,
,42-303-1476,2021-06-30,60.25,
,16-921-7992,2021-05-03,94.51,
,24-678-5042,2022-10-21,8.47,
,36-928-2921,2022-06-12,79.35,
,15-090-5294,2023-01-02,44.12,
,21-844-2539,2022-12-03,31.11,
,41-328-2835,2019-10-26,13.82,
,41-441-3097,2021-03-14,76.69,
,43-461-0935,2020-10-19,88.65,
,37-273-5241,2021-12-18,79.75,
,32-377-0706,2020-03-23,78.93,
,74-776-4460,2019-10-30,93.63,
,42-250-4316,2021-01-31,54.36,
,87-530-1190,2020-02-25,50.13,
,79-518-4381,2022-05-15,80.59,
,14-648-5507,2019-12-30,1.49,
,74-980-5294,2022-08-30,65.5,
,17-264-8555,2021-01-01,31.52,
,81-881-8993,2022-09-23,58.19,
,86-053-9440,2022-06-05,57.11,
,58-300-9513,2022-03-03,82.41,
,58-115-0437,2021-08-26,35.4,
,33-390-5032,2021-11-24,11.8,
,30-724-0380,2021-11-29,69.23,
,01-733-5889,2022-11-08,14.79,
,80-349-3939,2021-11-16,8.56,
,54-162-7684,2020-06-02,39.97,
,53-563-4345,2020-06-13,36.43,
,38-969-7419,2022-11-19,96.44,
,03-555-7951,2022-12-15,65.53,
,23-427-8106,2022-05-04,74.87,
,21-627-1027,2020-10-28,79.28,
,31-106-2180,2020-08-31,62.94,
,66-188-6911,2021-12-13,14.45,
,82-410-4692,2020-09-09,17.51,
,76-867-4343,2021-06-14,79.63,
,32-483-3668,2022-05-25,97.86,
,92-392-7061,2019-10-10,67.47,
,61-618-8783,2021-06-29,2.33,
,47-068-1396,2020-05-11,75.76,
,18-359-3465,2020-12-16,97.5,
,33-044-7954,2020-06-11,99.07,
,19-189-3064,2019-10-20,76.95,
,36-478-2126,2022-06-20,79.07,
,97-233-2887,2022-04-14,89.12,
,24-351-9777,2022-06-07,91.98,
,00-618-9205,2021-08-04,62.81,
,72-325-3096,2019-12-02,34.16,
,14-316-4950,2022-08-13,26.82,
,66-525-3598,2020-04-20,36.69,
,66-056-8690,2022-02-09,62.03,
,66-501-9308,2019-11-05,30.17,
,97-946-2509,2021-10-14,10.08,
,40-864-0766,2022-01-08,14.19,
,25-177-6985,2022-09-12,67.87,
,11-146-3342,2020-08-16,31.25,
,80-727-2984,2021-05-05,34.68,
,24-139-0192,2021-02-13,22.68,
,32-698-1958,2020-10-12,49.46,
,66-068-8313,2021-10-20,28.02,
,02-311-4674,2022-11-04,9.48,
,85-569-0097,2020-10-05,43.62,
,33-294-7116,2020-08-17,55.72,
,54-366-6861,2020-03-26,60.51,
,63-761-3686,2020-07-17,96.75,
,65-351-6434,2020-04-24,36.37,
,36-917-2834,2020-04-13,5.49,
,86-114-9232,2021-02-02,63.64,
,67-709-5581,2020-01-13,5.04,
,80-076-4032,2019-10-26,56.95,
,56-271-4185,2020-12-27,91.05,
,43-052-9931,2021-04-16,86.28,
,15-663-0481,2021-11-13,31.34,
,23-582-1221,2019-11-28,85.08,
,61-057-1975,2021-04-17,25.98,
,87-599-0366,2022-01-07,96.84,
,85-795-3011,2020-07-05,31.22,
,08-270-7581,2020-03-17,88.76,
,05-410-4163,2021-11-27,63.21,
,82-639-1298,2022-10-14,17.25,
,81-875-5053,2019-12-03,39.3,
,69-780-6998,2022-04-06,53.56,
,45-989-0711,2019-12-29,28.6,
,10-052-8149,2020-12-30,61.97,
,87-988-3093,2021-12-15,36.98,
,04-812-8753,2021-09-28,27.07,
,56-331-9919,2020-01-05,60.52,
,35-371-2486,2020-02-04,56.51,
,24-714-2660,2020-10-11,10.69,
,00-465-7031,2022-09-03,95.63,
,01-975-7149,2020-04-19,27.41,
,92-747-8084,2020-11-06,41.35,
,81-819-6997,2022-11-19,81.65,
,48-370-5933,2021-03-12,29.39,
,87-939-7467,2022-08-31,80.78,
,20-205-9814,2020-08-25,89.49,
,37-563-3518,2019-12-16,85.67,
,35-988-0040,2022-01-24,3.41,
,60-197-5739,2021-04-04,84.09,
,36-383-1600,2020-10-09,49.69,
,61-096-3317,2021-05-06,15.9,
,30-867-3284,2022-12-19,80.86,
,29-601-2712,2021-01-25,33.7,
,28-387-3547,2022-01-07,18.6,
,33-596-6321,2020-12-05,86.02,
,48-873-2607,2022-03-12,35.33,
,46-671-2432,2021-03-18,31.82,
,67-067-9693,2019-11-12,54.59,
,94-148-7497,2022-12-30,51.93,
,90-921-1904,2021-04-17,45.57,
,87-546-5058,2022-08-31,78.35,
,25-522-2006,2021-12-28,17.19,
,69-765-1585,2021-09-08,83.86,
,17-146-9681,2020-11-08,91.47,
,76-063-7709,2022-09-01,60.4,
,39-647-4894,2021-11-26,22.02,
,84-561-9421,2021-03-21,32.74,
,08-152-8962,2021-01-02,51.13,
,83-499-1350,2022-02-20,54.68,
,39-613-0627,2020-05-12,62.4,
,56-545-1829,2020-08-26,63.51,
,42-906-2475,2021-06-02,3.76,
,90-989-2851,2020-07-17,43.56,
,17-851-5705,2022-06-10,9.37,
,20-698-8725,2021-08-24,81.98,
,62-918-2454,2021-10-05,21.45,
,09-019-6593,2022-08-28,32.78,
,73-876-5941,2022-10-22,46.02,
,05-825-9260,2021-04-25,95.19,
,55-263-8669,2021-06-24,31.52,
,75-655-7346,2020-05-21,55.26,
,23-760-0421,2020-05-06,82.34,
,02-938-1657,2020-01-10,48.78,
,00-669-6040,2021-10-21,29.71,
,58-064-3049,2021-05-15,48.52,
,30-969-9125,2021-02-28,26.73,
,89-262-2574,2021-03-27,19.95,
,56-933-2115,2021-07-14,22.75,
,14-210-2413,2021-01-13,22.4,
,51-322-7429,2021-07-07,65.44,
,57-755-0191,2022-02-13,55.93,
,49-841-5624,2021-04-07,45.3,
,58-287-7773,2020-09-25,7.25,
,91-284-4644,2022-06-11,69.28,
,49-366-5985,2021-06-22,17.37,
,40-107-4974,2022-07-01,15.72,
,46-301-6761,2021-03-22,71.12,
,02-266-1313,2021-06-24,9.94,
,60-270-8291,2021-04-19,4.27,
,68-226-7897,2022-07-03,64.77,
,69-624-5454,2022-07-19,77.22,
,90-389-3298,2021-06-08,29.57,
,84-017-7714,2022-02-22,71.1,
,36-779-8330,2021-11-05,30.69,
,89-464-8624,2022-04-15,5.97,
,14-224-3137,2020-02-10,64.97,
,30-148-2955,2021-07-30,83.78,
,65-301-1388,2021-01-01,28.9,
,55-734-7101,2022-04-28,4.52,
,92-838-7961,2021-08-14,47.22,
,46-715-1183,2020-09-30,60.19,
,64-569-9390,2022-12-08,13.63,
,92-282-7155,2021-12-10,22.46,
,31-576-8678,2022-09-30,92.87,
,86-581-4964,2020-10-31,76.56,
,56-840-9304,2019-11-10,16,
,52-071-2704,2021-01-18,16.17,
,80-215-3898,2022-01-12,74.87,
,44-357-1100,2022-11-12,65.51,
,22-904-5860,2020-04-27,4.66,
,07-113-3748,2022-10-31,49.98,
,24-998-9967,2021-01-19,65.47,
,80-923-1183,2022-10-03,70.45,
,10-390-3471,2021-12-14,44.7,
,28-608-5137,2022-09-14,63.85,
,12-837-0577,2019-12-02,27.86,
,25-485-3794,2022-11-21,52.95,
,78-407-9810,2020-03-18,92.87,
,57-417-7291,2022-09-04,43.79,
,27-077-0389,2021-03-27,24.52,
,31-607-0351,2020-04-09,45.83,
,15-667-9235,2022-07-10,79.34,
,76-705-8000,2021-09-23,1.65,
,97-507-9861,2022-02-11,77.23,
,53-430-9568,2021-12-05,37.86,
,98-889-5403,2020-01-19,84.98,
,12-128-2576,2021-10-12,98.05,
,03-825-5219,2020-04-04,71.27,
,78-806-0853,2022-03-12,62.6,
,39-843-1059,2022-08-06,19.09,
,70-424-5723,2022-07-17,29.33,
,34-629-9123,2021-11-15,81.01,
,52-984-2592,2022-05-29,93.41,
,01-423-8434,2021-04-22,75.6,
,31-340-1373,2020-10-01,25.49,
,43-009-8040,2021-07-16,61.92,
,84-854-1349,2020-08-12,91.86,
,46-969-1933,2020-11-04,34.87,
,86-161-8508,2021-04-25,88.17,
,69-607-3610,2021-03-30,37.78,
,51-955-2727,2021-12-24,89.59,
,40-192-8164,2022-05-14,47.78,
,53-585-4586,2022-06-19,58.92,
,56-076-6137,2021-10-07,51.72,
,06-457-9925,2022-12-02,8.35,
,51-007-0849,2021-06-03,75.14,
,64-446-6092,2020-04-21,97.1,
,62-768-3976,2019-12-05,13.66,
,45-594-5624,2021-08-03,68.57,
,46-892-9399,2021-02-21,31.43,
,74-302-4817,2022-07-01,82.93,
,07-116-3515,2020-12-15,40.99,
,04-743-8019,2020-01-07,66.59,
,09-896-5300,2020-10-01,83.75,
,36-816-5383,2021-06-01,54.94,
,76-380-8355,2021-11-07,13.06,
,19-953-6477,2020-06-22,87.07,
,61-841-5883,2021-06-12,97.23,
,83-924-4913,2021-09-09,75.28,
,36-480-1277,2019-11-30,99.83,
,76-176-1093,2022-08-28,50.71,
,63-204-3800,2020-01-05,47.73,
,13-018-1111,2022-05-14,67.7,
,77-561-4347,2020-05-11,47.71,
,43-238-0006,2020-06-28,43.53,
,59-380-4206,2022-05-10,2.09,
,21-039-2999,2020-03-05,20.84,
,28-882-5933,2020-08-18,57.71,
,65-080-5283,2022-11-11,59.75,
,74-564-7314,2022-09-26,8.28,
,45-033-9684,2020-11-08,27,
,76-855-7164,2020-08-18,75.64,
,28-703-1952,2021-06-04,89.82,
,29-773-5797,2021-08-02,8.47,
,19-768-2646,2020-03-26,8.53,
,08-659-6030,2020-04-06,55.7,
,96-993-3962,2022-02-16,24.89,
,83-220-9837,2020-03-19,2.7,
,31-121-8822,2020-08-07,78.44,
,65-311-3002,2020-12-22,36.42,
,50-817-8023,2022-10-15,23.52,
,11-397-2150,2020-04-06,63.96,
,07-322-4153,2020-12-10,41.62,
,84-724-9712,2019-12-13,50.37,
,75-362-1645,2020-10-07,13.54,
,76-627-0236,2022-01-23,97.28,
,40-168-4233,2020-11-09,72.25,
,25-850-5723,2022-11-17,74.83,
,85-463-0651,2022-12-11,21.16,
,64-141-5718,2022-11-05,73.19,
,35-427-7418,2021-04-17,80.5,
,12-648-4718,2021-07-28,45.69,
,37-765-3279,2020-11-12,80.16,
,91-332-6187,2022-11-13,28.26,
,25-093-8535,2022-06-03,52.61,
,59-493-4419,2020-12-01,8.32,
,56-307-1423,2022-07-19,45.1,
,06-887-6332,2019-12-19,14.8,
,11-835-2932,2021-06-09,21.93,
,01-981-5069,2021-01-04,96.46,
,39-547-3173,2020-08-13,30.53,
,50-185-4137,2019-10-15,2.32,
,89-513-4206,2021-02-04,32.21,
,53-974-4637,2021-09-02,99.85,
,53-763-8296,2020-03-24,39.92,
,82-589-4385,2020-05-12,49.17,
,79-638-3210,2020-01-26,48.07,
,93-057-9662,2020-08-13,40,
,45-742-2253,2021-09-18,37.08,
,13-555-4988,2022-10-18,97.27,
,56-195-4013,2020-06-18,94.01,
,55-443-2920,2022-06-17,24.21,
,49-429-0115,2021-05-10,67.14,
,89-997-5952,2020-04-10,77.04,
,98-148-9592,2021-04-12,53.91,
,89-865-3770,2019-10-15,82.12,
,00-350-1396,2020-02-06,81.13,
,91-121-2326,2020-07-23,34.47,
,90-878-2657,2020-02-09,94.12,
,67-961-1567,2022-03-24,60.59,
,80-461-9387,2021-02-18,95.67,
,38-478-1265,2020-04-08,98.8,
,42-829-4772,2021-10-02,1.11,
,84-681-6641,2020-04-09,34.25,
,68-473-3919,2021-02-27,90.73,
,07-634-6294,2021-07-05,68.1,
,73-455-3435,2022-12-27,26.88,
,17-396-0834,2022-05-24,81.75,
,13-235-5773,2021-04-18,34.11,
,22-501-9215,2021-02-13,40.64,
,53-401-6179,2022-03-21,42.55,
,06-934-9396,2020-08-11,27.72,
,29-600-8355,2022-01-29,76.57,
,65-966-4872,2020-11-04,52.89,
,31-593-0632,2020-08-21,33.88,
,89-100-6055,2021-08-16,51.49,
,31-087-9491,2021-10-02,40.12,
,88-367-5894,2021-01-17,79.15,
,97-219-4069,2020-12-22,76.19,
,33-755-4654,2020-08-19,88.95,
,98-391-7796,2020-12-17,38.71,
,13-469-9343,2021-08-15,95.04,
,86-275-9654,2022-04-15,14.62,
,30-791-3047,2020-10-20,97.35,
,13-673-8989,2021-02-19,72.19,
,01-855-8188,2021-11-15,32.18,
,28-341-5469,2021-04-04,84.32,
,31-221-4991,2022-09-17,16.43,
,22-872-7952,2020-10-14,29.68,
,12-346-4013,2022-05-31,17.98,
,89-285-0567,2020-03-22,63.49,
,65-170-4476,2021-02-09,22.11,
,33-207-9048,2020-01-08,11.59,
,72-099-2457,2020-11-08,21.36,
,08-483-5677,2022-01-26,79.73,
,79-268-0334,2022-11-06,15.22,
,90-006-4375,2021-08-20,65.41,
,04-904-4552,2022-10-23,2.73,
,21-104-5976,2019-12-24,23.13,
,31-073-7194,2022-04-01,1.29,
,88-813-0409,2021-03-24,95.47,
,91-163-7915,2020-06-21,68.15,
,58-419-3322,2020-07-01,67.86,
,35-795-9456,2021-04-25,75.78,
,60-081-1759,2022-04-20,37.47,
,35-907-6473,2021-02-18,71.27,
,47-441-1628,2022-09-07,9.14,
,58-376-5889,2022-01-29,23.55,
,26-437-6628,2019-11-14,49.99,
,77-827-0603,2019-11-28,69.3,
,54-555-7832,2022-12-12,45.19,
,30-082-2867,2020-08-10,95.17,
,67-455-5976,2022-10-01,12.29,
,34-970-4387,2021-03-23,71.09,
,75-883-4614,2022-04-26,2.96,
,71-373-6387,2022-02-04,12.42,
,31-807-7846,2022-01-22,28.42,
,14-376-2485,2022-07-15,48.27,
,58-251-6487,2021-09-16,15.31,
,60-913-9847,2020-06-01,53.96,
,84-951-9107,2020-06-05,63.3,
,68-012-9190,2020-03-20,69.98,
,73-985-2542,2021-08-24,5.11,
,34-415-8074,2022-11-11,2.44,
,18-252-1922,2022-12-11,88.13,
,92-795-7087,2022-06-05,45.1,
,78-352-3174,2021-04-27,82.69,
,13-912-7109,2020-01-15,83.03,
,03-893-8767,2022-11-17,84.78,
,37-082-5374,2021-12-30,31.42,
,33-541-8718,2021-05-30,62.45,
,22-437-6211,2021-12-05,87.14,
,33-583-4747,2021-12-30,7.61,
,71-485-0830,2020-12-11,35.76,
,82-422-7097,2022-03-28,80.41,
,72-207-0940,2021-07-19,54.17,
,11-741-2205,2022-08-12,75,
,69-218-2694,2022-03-05,86.7,
,67-816-5527,2020-03-08,97.38,
,29-353-4988,2022-12-18,5.5,
,27-991-7078,2020-12-09,85.02,
,15-260-9895,2020-10-23,37.31,
,87-409-2090,2022-03-06,88.46,
,07-244-2129,2021-08-29,40.45,
,85-912-4773,2020-12-01,82,
,69-817-5553,2020-10-22,19.23,
,96-173-6690,2022-12-23,23.7,
,60-078-2571,2020-03-01,33.39,
,52-104-3482,2022-02-07,50.68,
,22-697-0930,2022-04-17,41.52,
,75-463-0491,2019-12-23,67.13,
,45-519-3808,2020-05-21,47.99,
,08-660-0159,2022-08-22,22.97,
,94-211-8782,2023-01-06,62.99,
,56-184-4508,2020-06-29,80.79,
,49-337-9727,2022-11-09,6.88,
,49-934-7149,2021-09-20,79.07,
,39-201-1204,2021-12-10,18.74,
,29-546-8618,2021-02-14,15.15,
,95-337-7409,2020-08-14,39.81,
,76-769-5168,2020-09-15,22.93,
,04-546-8049,2022-01-09,69.65,
,90-317-7928,2020-02-04,46.94,
,67-172-7841,2020-09-20,22.59,
,46-686-0158,2020-05-12,31.08,
,97-004-1775,2021-02-08,41.56,
,87-763-3059,2020-11-27,27.66,
,41-622-4465,2021-11-30,56.36,
,65-907-3127,2020-12-15,19.52,
,52-348-6923,2020-11-14,58.53,
,61-533-3161,2020-07-22,62.25,
,24-332-5305,2021-12-26,4.39,
,32-923-9697,2022-11-10,93.67,
,63-555-6345,2022-02-19,24.52,
,65-249-5260,2020-12-17,10.59,
,00-008-3271,2022-12-29,22.25,
,31-404-5047,2020-10-30,61.96,
,78-040-2505,2020-04-30,32.94,
,74-603-8937,2020-10-01,72.56,
,98-293-6058,2022-09-14,35.68,
,99-207-8914,2022-06-24,56.88,
,13-698-5271,2022-09-28,43.48,
,27-295-8802,2020-10-23,77.08,
,90-320-2065,2019-11-30,39.54,
,51-959-4742,2021-03-24,60.62,
,77-904-4749,2020-03-22,23.21,
,78-214-6816,2021-11-30,78.77,
,19-560-5489,2021-09-22,37.54,
,41-179-7445,2020-12-27,13.32,
,49-368-5121,2021-10-18,9.06,
,12-718-1501,2019-10-22,12.22,
,99-748-0471,2021-03-04,48.03,
,84-864-3249,2021-03-23,40.77,
,94-106-4253,2019-11-14,79.95,
,03-464-8128,2021-09-02,52.85,
,46-031-2472,2022-10-17,12.91,
,84-041-9180,2022-12-23,17.27,
,45-780-6744,2020-10-07,11.79,
,75-714-6097,2020-02-28,35.98,
,76-913-8795,2020-06-03,26.48,
,08-855-8354,2022-04-16,38.54,
,99-860-3106,2020-05-25,91.08,
,09-058-1844,2020-12-02,44.96,
,77-889-7684,2021-01-16,45.13,
,32-783-7159,2020-01-25,94.08,
,74-339-3540,2022-01-29,57.79,
,17-708-5350,2021-03-13,64.82,
,03-132-2890,2020-09-03,43.71,
,47-198-9429,2020-10-10,51.9,
,05-982-4967,2020-10-13,30.86,
,33-894-6676,2020-07-15,58.67,
,33-667-2660,2022-08-19,5.16,
,43-134-2893,2021-12-07,24.1,
,74-346-3086,2020-09-06,27.97,
,22-401-7510,2023-01-03,47.1,
,97-662-2177,2020-01-05,18.71,
,28-019-1318,2020-01-09,97.04,
,28-960-2783,2020-07-19,30.83,
,08-309-3649,2020-07-04,54.27,
,04-003-4647,2021-11-20,84.47,
,17-529-1692,2021-12-01,58.57,
,26-281-8125,2022-05-04,9.46,
,55-676-1998,2021-02-15,92.59,
,66-610-1519,2022-03-28,22.55,
,50-818-0337,2021-03-23,12.72,
,04-911-6551,2020-10-11,70.44,
,24-502-2774,2022-06-03,96.19,
,32-208-6721,2022-02-07,78.26,
,72-727-1317,2022-02-13,97.89,
,01-715-3869,2020-09-25,78.38,
,51-349-8226,2022-02-07,26.67,
,52-905-6091,2021-04-17,46.79,
,61-185-3517,2021-12-25,80.25,
,71-409-7516,2021-11-26,91.32,
,29-587-2527,2022-06-11,82.08,
,92-521-6256,2020-11-27,75.43,
,54-815-3308,2021-07-17,69.63,
,23-898-9055,2020-09-27,67.77,
,64-918-4744,2019-10-23,61.97,
,10-370-7784,2020-11-15,81.05,
,30-418-5129,2020-03-13,94.09,
,75-421-5444,2022-02-02,9.08,
,27-600-6800,2021-12-20,97.84,
,81-940-9983,2022-12-07,96.68,
,38-994-1709,2021-12-03,87.37,
,83-217-3894,2021-02-21,66.91,
,18-136-6969,2021-03-19,48.14,
,09-440-5820,2022-05-11,78.92,
,33-930-0109,2020-04-02,93.82,
,22-561-9916,2020-02-28,49.11,
,19-156-3010,2020-12-30,89.06,
,51-247-0503,2020-02-03,44.61,
,07-808-6932,2022-08-24,31.4,
,25-912-8989,2022-05-22,70.04,
,71-197-3844,2021-07-22,69.96,
,38-624-7763,2020-08-31,83.03,
,96-813-6384,2020-11-08,79.2,
,98-920-8331,2022-01-23,48.22,
,53-068-3680,2021-03-13,91.92,
,70-349-8770,2021-05-04,37.6,
,19-522-8580,2022-08-10,80.27,
,52-152-3371,2020-03-04,60.71,
,76-201-5085,2022-11-17,97,
,50-048-3933,2022-12-14,66.96,
,10-120-0016,2022-06-13,35.1,
,03-297-4257,2020-10-21,82.94,
,40-486-8511,2020-04-08,93.03,
,04-976-7880,2020-07-29,5.15,
,29-728-2837,2022-02-15,71.81,
,11-769-7584,2021-02-01,23.12,
,37-255-6435,2021-06-14,47.24,
,71-140-6745,2022-03-14,10.42,
,11-463-8439,2021-01-11,53.58,
,12-306-6646,2019-12-30,34.58,
,11-446-2659,2020-01-02,34.74,
,11-700-3520,2022-12-06,64.55,
